step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,location,transaction_success,balance_change_pct_orig,balance_change_pct_dest,net_balance_change_orig,net_balance_change_dest,is_large_transaction,transaction_type_numeric,is_balance_zero_after,fraud_risk_score
1,PAYMENT,8009.09,C1053967012,10968.0,2958.91,M295304806,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,73.02233770970095,0,-8009.09,0.0,0,1,0,42.274846478834355
1,PAYMENT,8901.99,C1632497828,2958.91,0.0,M33419717,0.0,0.0,0.0,0.0,"England, UK",0,300.8536927449635,0,-2958.91,0.0,0,1,1,156.83309234698424
1,PAYMENT,9920.52,C764826684,0.0,0.0,M1940055334,0.0,0.0,0.0,0.0,"Ontario, Canada",0,inf,0,0.0,0.0,0,1,1,inf
1,PAYMENT,3448.92,C2103763750,0.0,0.0,M335107734,0.0,0.0,0.0,0.0,"Texas, USA",0,inf,0,0.0,0.0,0,1,1,inf
1,PAYMENT,4206.84,C215078753,0.0,0.0,M1757317128,0.0,0.0,0.0,0.0,"Texas, USA",0,inf,0,0.0,0.0,0,1,1,inf
1,PAYMENT,5885.56,C840514538,0.0,0.0,M1804441305,0.0,0.0,0.0,0.0,"New South Wales, Australia",0,inf,0,0.0,0.0,0,1,1,inf
1,PAYMENT,5307.88,C1768242710,0.0,0.0,M1971783162,0.0,0.0,0.0,0.0,"Quebec, Canada",0,inf,0,0.0,0.0,0,1,1,inf
1,PAYMENT,5031.22,C247113419,0.0,0.0,M151442075,0.0,0.0,0.0,0.0,"California, USA",0,inf,0,0.0,0.0,0,1,1,inf
1,PAYMENT,24213.67,C1238616099,0.0,0.0,M70695990,0.0,0.0,0.0,0.0,"England, UK",0,inf,0,0.0,0.0,1,1,1,inf
1,PAYMENT,8603.42,C1608633989,253.0,0.0,M1615617512,0.0,0.0,0.0,0.0,"Queensland, Australia",0,3400.5612648221345,0,-253.0,0.0,0,1,1,1706.4720148707145
1,PAYMENT,2791.42,C923341586,300481.0,297689.58,M107994825,0.0,0.0,0.0,0.0,"Queensland, Australia",1,0.9289838625403936,0,-2791.419999999984,0.0,0,1,0,2.4733150301667117
1,PAYMENT,7413.54,C1470868839,297689.58,290276.03,M1426725223,0.0,0.0,0.0,0.0,"Ontario, Canada",0,2.490359252749122,0,-7413.549999999988,0.0,0,1,0,6.580274451443261
1,PAYMENT,3295.19,C711197015,233633.0,230337.81,M1384454980,0.0,0.0,0.0,0.0,"Victoria, Australia",1,1.4104129125594416,0,-3295.1900000000023,0.0,0,1,0,3.076563610435243
1,PAYMENT,1684.81,C1481594086,297.0,0.0,M1569435561,0.0,0.0,0.0,0.0,"California, USA",0,567.2760942760942,0,-297.0,0.0,0,1,1,284.85050719251825
1,PAYMENT,7823.46,C260084831,998.0,0.0,M267814113,0.0,0.0,0.0,0.0,"Victoria, Australia",0,783.9138276553106,0,-998.0,0.0,0,1,1,397.5870043053666
1,PAYMENT,5086.48,C598357562,0.0,0.0,M1593224710,0.0,0.0,0.0,0.0,"New York, USA",0,inf,0,0.0,0.0,0,1,1,inf
1,PAYMENT,5281.48,C1440738283,152019.0,146737.52,M1849015357,0.0,0.0,0.0,0.0,"Wales, UK",1,3.474223616784744,0,-5281.4800000000105,0.0,0,1,0,5.537886690122805
1,PAYMENT,13875.98,C484199463,15818.0,1942.02,M2008106788,0.0,0.0,0.0,0.0,"Quebec, Canada",0,87.72272095081553,0,-13875.98,0.0,1,1,0,53.847098610058254
1,PAYMENT,2204.04,C1615801298,586.0,0.0,M490391704,0.0,0.0,0.0,0.0,"Queensland, Australia",0,376.1160409556314,0,-586.0,0.0,0,1,1,189.6441402530168
1,PAYMENT,2641.47,C460570271,23053.0,20411.53,M1653361344,0.0,0.0,0.0,0.0,"California, USA",1,11.458248384158242,0,-2641.470000000001,0.0,0,1,0,7.6300369716114655
1,PAYMENT,2330.64,C816944408,203543.0,201212.36,M909132503,0.0,0.0,0.0,0.0,"Victoria, Australia",1,1.145035692703753,0,-2330.640000000014,0.0,0,1,0,2.249744299989156
1,PAYMENT,1614.64,C912966811,41276.0,39661.36,M1792384402,0.0,0.0,0.0,0.0,"Victoria, Australia",1,3.911813160189941,0,-1614.6399999999994,0.0,0,1,0,3.117869354740946
1,PAYMENT,9164.71,C1458621573,47235.77,38071.06,M1658980982,0.0,0.0,0.0,0.0,"Victoria, Australia",1,19.40205484106642,0,-9164.71,0.0,0,1,0,16.296337743841015
1,PAYMENT,2970.97,C46941357,38071.06,35100.09,M1152606315,0.0,0.0,0.0,0.0,"New York, USA",1,7.803749094456524,0,-2970.970000000001,0.0,0,1,0,6.039909368977973
1,PAYMENT,38.66,C343345308,16174.0,16135.34,M1714688478,0.0,0.0,0.0,0.0,"Victoria, Australia",1,0.2390255966365772,0,-38.659999999999854,0.0,0,1,0,0.14733415841577993
1,PAYMENT,2252.44,C104716441,1627.0,0.0,M1506951181,0.0,0.0,0.0,0.0,"Quebec, Canada",0,138.44130301167797,0,-1627.0,0.0,0,1,1,70.8416019543127
1,PAYMENT,2599.46,C885910946,874042.26,871442.79,M1860591867,0.0,0.0,0.0,0.0,"Quebec, Canada",0,0.2974066723043803,0,-2599.469999999972,0.0,0,1,0,2.0193839548543333
1,PAYMENT,6440.78,C1161148117,2192.0,0.0,M516875052,0.0,0.0,0.0,0.0,"Scotland, UK",0,293.83120437956205,0,-2192.0,0.0,0,1,1,151.5506580534313
1,PAYMENT,4910.14,C1131592118,41551.0,36640.86,M589987187,0.0,0.0,0.0,0.0,"Scotland, UK",1,11.8171403816996,0,-4910.139999999999,0.0,0,1,0,9.442113208674325
1,PAYMENT,6444.64,C1262609629,12019.0,5574.36,M587180314,0.0,0.0,0.0,0.0,"New York, USA",1,53.6204343123388,0,-6444.64,0.0,0,1,0,31.448050837977384
1,PAYMENT,7292.16,C69673470,216827.0,209534.84,M1082411691,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,3.363123596231097,0,-7292.1600000000035,0.0,0,1,0,6.929306476039047
1,PAYMENT,2998.04,C71802912,12030.0,9031.96,M2134271532,0.0,0.0,0.0,0.0,"Scotland, UK",1,24.921363258520365,0,-2998.040000000001,0.0,0,1,0,14.618197160214216
1,PAYMENT,3454.08,C686349795,9031.96,5577.88,M1831010686,0.0,0.0,0.0,0.0,"New York, USA",0,38.24286201444648,0,-3454.079999999999,0.0,0,1,0,21.607132080310226
1,PAYMENT,4316.2,C1423768154,10999.0,6682.8,M404222443,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,39.24174924993181,0,-4316.2,0.0,0,1,0,22.726993467510965
1,PAYMENT,2131.84,C1987977423,224.0,0.0,M61073295,0.0,0.0,0.0,0.0,"Wales, UK",0,951.7142857142858,0,-224.0,0.0,0,1,1,477.391304479239
1,PAYMENT,12986.61,C807322507,23350.0,10363.39,M396485834,0.0,0.0,0.0,0.0,"Texas, USA",1,55.61717344753747,0,-12986.61,0.0,1,1,0,37.154296844195066
1,PAYMENT,2875.1,C1412322831,15443.0,12567.9,M1651262695,0.0,0.0,0.0,0.0,"Quebec, Canada",1,18.61749660040148,0,-2875.1000000000004,0.0,0,1,0,11.377791042474339
1,PAYMENT,8586.98,C1305004711,3763.0,0.0,M494077446,0.0,0.0,0.0,0.0,"Scotland, UK",0,228.1950571352644,0,-3763.0,0.0,0,1,1,120.27708011263883
1,PAYMENT,871.75,C1003206025,19869.0,18997.25,M989889899,0.0,0.0,0.0,0.0,"Queensland, Australia",1,4.387488046705924,0,-871.75,0.0,0,1,0,2.8210919453650694
1,PAYMENT,1035.36,C806813022,71636.0,70600.64,M902860396,0.0,0.0,0.0,0.0,"Quebec, Canada",1,1.4453068289686748,0,-1035.3600000000006,0.0,0,1,0,1.467741965713997
1,PAYMENT,1063.53,C1406206626,83084.0,82020.47,M1816522350,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,1.2800659573443742,0,-1063.5299999999988,0.0,0,1,0,1.4053938453169095
1,PAYMENT,1019.9,C1799230133,204237.0,203217.1,M1521238608,0.0,0.0,0.0,0.0,"England, UK",1,0.4993708289878915,0,-1019.8999999999942,0.0,0,1,0,0.9836483002526477
1,PAYMENT,4059.38,C20156341,26304.0,22244.62,M1111897955,0.0,0.0,0.0,0.0,"Texas, USA",1,15.43255778588808,0,-4059.380000000001,0.0,0,1,0,10.637579274541412
1,PAYMENT,1876.44,C1509309988,182.0,0.0,M1643141512,0.0,0.0,0.0,0.0,"Texas, USA",0,1031.010989010989,0,-182.0,0.0,0,1,1,516.8558595582969
1,PAYMENT,6165.58,C1858015030,20925.0,14759.42,M25764044,0.0,0.0,0.0,0.0,"Quebec, Canada",1,29.46513739545998,0,-6165.58,0.0,0,1,0,19.169579080293122
1,PAYMENT,3705.83,C671596011,41903.46,38197.63,M1925352804,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,8.84373271324134,0,-3705.8300000000017,0.0,0,1,0,7.088737305665842
1,PAYMENT,3372.29,C967323951,41398.0,38025.71,M1600594643,0.0,0.0,0.0,0.0,"California, USA",1,8.146021546934634,0,-3372.290000000001,0.0,0,1,0,6.499852326575674
1,PAYMENT,661.43,C743648472,14078.0,13416.57,M692998280,0.0,0.0,0.0,0.0,"California, USA",1,4.698323625514988,0,-661.4300000000003,0.0,0,1,0,2.8251546272759547
1,PAYMENT,1203.44,C922807452,29941.0,28737.56,M33563464,0.0,0.0,0.0,0.0,"Scotland, UK",1,4.019371430479944,0,-1203.4399999999987,0.0,0,1,0,2.8757316954708303
1,PAYMENT,1915.43,C822087264,11450.0,9534.57,M30699728,0.0,0.0,0.0,0.0,"Quebec, Canada",1,16.72864628820961,0,-1915.4300000000003,0.0,0,1,0,9.742747038867812
1,PAYMENT,8.73,C38603201,81313.0,81304.27,M1422273905,0.0,0.0,0.0,0.0,"Victoria, Australia",1,0.0107362906300345,0,-8.729999999995925,0.0,0,1,0,0.01165062006026038
1,PAYMENT,5154.97,C1207231495,9476.0,4321.03,M756936249,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,54.40027437737442,0,-5154.97,0.0,0,1,0,30.909870159762352
1,PAYMENT,5213.25,C1221981006,36380.0,31166.75,M264394929,0.0,0.0,0.0,0.0,"Scotland, UK",1,14.329989004947771,0,-5213.25,0.0,0,1,0,10.916668209878095
1,PAYMENT,5392.75,C1878413714,50757.0,45364.25,M769132147,0.0,0.0,0.0,0.0,"Wales, UK",1,10.624642906397147,0,-5392.75,0.0,0,1,0,9.19317090135549
1,PAYMENT,25.12,C1257299717,61663.0,61637.88,M1474957626,0.0,0.0,0.0,0.0,"Victoria, Australia",1,0.0407375573682759,0,-25.12000000000262,0.0,0,1,0,0.03844618596941944
1,PAYMENT,17150.89,C181252244,61637.88,44486.99,M1733022752,0.0,0.0,0.0,0.0,"Queensland, Australia",1,27.825243178383165,0,-17150.89,0.0,1,1,0,26.255122538039572
1,PAYMENT,5443.26,C1262869688,236997.0,231553.74,M1914108708,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,2.296763250167724,0,-5443.260000000009,0.0,0,1,0,5.065580191153979
1,PAYMENT,244.87,C544386226,257978.49,257733.62,M1357700757,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,0.094918766289391,0,-244.86999999999531,0.0,0,1,0,0.2236781220757018
1,PAYMENT,8281.57,C900298796,257733.62,249452.05,M1889757798,0.0,0.0,0.0,0.0,"Scotland, UK",1,3.2132284488147103,0,-8281.570000000007,0.0,0,1,0,7.566379903211839
1,PAYMENT,1175.59,C1166106620,20509.0,19333.41,M1932470703,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,5.732068847822907,0,-1175.59,0.0,0,1,0,3.7120383741703735
1,PAYMENT,1097.74,C221861886,24866.0,23768.26,M1713568869,0.0,0.0,0.0,0.0,"New York, USA",1,4.414622375935012,0,-1097.7400000000016,0.0,0,1,0,2.997291007766268
1,PAYMENT,1718.29,C603658030,117811.0,116092.71,M1689924104,0.0,0.0,0.0,0.0,"Scotland, UK",1,1.458514060656475,0,-1718.2899999999936,0.0,0,1,0,1.9658106992862923
1,PAYMENT,3671.32,C361380654,100094.0,96422.68,M631673932,0.0,0.0,0.0,0.0,"Quebec, Canada",1,3.667872200131876,0,-3671.320000000007,0.0,0,1,0,4.47597220335414
1,PAYMENT,8550.9,C1795225096,40060.0,31509.1,M790094605,0.0,0.0,0.0,0.0,"England, UK",1,21.34523215177234,0,-8550.900000000001,0.0,0,1,0,16.826202937180497
1,PAYMENT,9753.55,C1048712791,60829.0,51075.45,M487792155,0.0,0.0,0.0,0.0,"Texas, USA",1,16.03437505137352,0,-9753.550000000005,0.0,0,1,0,15.036251850024232
1,PAYMENT,3026.98,C1909398279,31139.0,28112.02,M1632670136,0.0,0.0,0.0,0.0,"Texas, USA",1,9.720864510742157,0,-3026.98,0.0,0,1,0,7.0387742260876935
1,PAYMENT,2148.89,C1136005694,31213.0,29064.11,M638486177,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,6.884599365648928,0,-2148.8899999999994,0.0,0,1,0,4.988731201187065
1,PAYMENT,466.97,C426019904,80030.0,79563.03,M314411620,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,0.5834936898663001,0,-466.9700000000012,0.0,0,1,0,0.6277980742328275
1,PAYMENT,4493.29,C1746570062,8258.0,3764.71,M1555990397,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,54.411358682489706,0,-4493.29,0.0,0,1,0,30.43923958729909
1,PAYMENT,12121.5,C1544078442,97058.0,84936.5,M1291367132,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,12.48892414844732,0,-12121.5,0.0,0,1,0,14.96760269558272
1,PAYMENT,2278.19,C1887699190,290.0,0.0,M1479140596,0.0,0.0,0.0,0.0,"California, USA",0,785.5827586206897,0,-290.0,0.0,0,1,1,394.43086054057
1,PAYMENT,7707.44,C1108889615,99827.0,92119.56,M1275028674,0.0,0.0,0.0,0.0,"California, USA",1,7.720796978773277,0,-7707.440000000002,0.0,0,1,0,9.406996101125094
1,PAYMENT,4013.02,C455888635,92119.56,88106.55,M204805934,0.0,0.0,0.0,0.0,"Scotland, UK",0,4.356316942894646,0,-4013.0099999999943,0.0,0,1,0,5.066096249472018
1,PAYMENT,5775.15,C204322447,132329.0,126553.85,M1019484860,0.0,0.0,0.0,0.0,"Texas, USA",1,4.364236108487179,0,-5775.149999999994,0.0,0,1,0,6.33815860693441
1,PAYMENT,4843.93,C1164365897,51718.0,46874.07,M1640899500,0.0,0.0,0.0,0.0,"Wales, UK",1,9.366042770408756,0,-4843.93,0.0,0,1,0,8.168916905562403
1,PAYMENT,2397.82,C3565780,20421.0,18023.18,M473666452,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,11.741932324567848,0,-2397.82,0.0,0,1,0,7.596538166137176
1,PAYMENT,4391.44,C1865219266,228.0,0.0,M2138005960,0.0,0.0,0.0,0.0,"Texas, USA",0,1926.0701754385964,0,-228.0,0.0,0,1,1,966.1953524266579
1,PAYMENT,7452.89,C214649627,102397.0,94944.11,M67730604,0.0,0.0,0.0,0.0,"California, USA",1,7.278426125765404,0,-7452.889999999999,0.0,0,1,0,9.00262580103563
1,PAYMENT,3930.81,C15477956,6032.0,2101.19,M710623214,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,65.16594827586208,0,-3930.81,0.0,0,1,0,35.411750146333006
1,PAYMENT,6926.67,C751021317,152927.0,146000.33,M1896552614,0.0,0.0,0.0,0.0,"California, USA",1,4.52939637866433,0,-6926.670000000013,0.0,0,1,0,7.249420909106877
1,PAYMENT,893.57,C294658299,10676.0,9782.43,M1033856359,0.0,0.0,0.0,0.0,"Texas, USA",1,8.36989509179468,0,-893.5699999999997,0.0,0,1,0,4.827998056562507
1,PAYMENT,3608.41,C635611994,11150.0,7541.59,M904253669,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,32.362421524663674,0,-3608.41,0.0,0,1,0,18.777974186785762
1,PAYMENT,5946.79,C1930903395,7541.59,1594.8,M1431710377,0.0,0.0,0.0,0.0,"British Columbia, Canada",0,78.85326569065674,0,-5946.79,0.0,0,1,0,43.70619275257515
1,PAYMENT,6099.96,C1700721442,42133.0,36033.04,M2116511124,0.0,0.0,0.0,0.0,"British Columbia, Canada",1,14.477867704649563,0,-6099.959999999999,0.0,0,1,0,11.628721326207174
1,PAYMENT,372.34,C872522004,65254.0,64881.66,M1348916831,0.0,0.0,0.0,0.0,"Scotland, UK",1,0.570601035951819,0,-372.3399999999965,0.0,0,1,0,0.5532520238915826
1,PAYMENT,4635.18,C1110698130,6313782.05,6309146.87,M125644421,0.0,0.0,0.0,0.0,"Quebec, Canada",1,0.0734136839582544,0,-4635.179999999702,0.0,0,1,0,3.3723770927988355
1,PAYMENT,1267.97,C1053632127,6309146.87,6307878.9,M1493158871,0.0,0.0,0.0,0.0,"New York, USA",1,0.0200973289436199,0,-1267.9699999997392,0.0,0,1,0,0.9225331435927644
1,PAYMENT,6911.99,C89509666,6307878.9,6300966.92,M1806880779,0.0,0.0,0.0,0.0,"Wales, UK",0,0.1095770877909529,0,-6911.980000000447,0.0,0,1,0,5.028946918966846
1,PAYMENT,1795.67,C1016856028,6300966.92,6299171.25,M446445803,0.0,0.0,0.0,0.0,"England, UK",1,0.0284983245079471,0,-1795.6699999999255,0.0,0,1,0,1.306488729927597
1,PAYMENT,3199.06,C832292933,6299171.25,6295972.18,M1280603381,0.0,0.0,0.0,0.0,"Quebec, Canada",0,0.0507854108586109,0,-3199.070000000298,0.0,0,1,0,2.3275706731861763
1,PAYMENT,10265.17,C792855998,6295972.18,6285707.02,M1424108509,0.0,0.0,0.0,0.0,"England, UK",0,0.1630434459765989,0,-10265.160000000147,0.0,0,1,0,7.468769292361428
1,PAYMENT,9029.12,C1003755748,25480.0,16450.88,M1414013111,0.0,0.0,0.0,0.0,"Quebec, Canada",0,35.43610675039247,0,-9029.12,0.0,0,1,0,24.215787438400092
1,PAYMENT,7600.57,C1805164661,50747.0,43146.43,M778162712,0.0,0.0,0.0,0.0,"Scotland, UK",1,14.97737797308215,0,-7600.57,0.0,0,1,0,12.95837845669601
1,PAYMENT,2057.71,C896138248,25132.0,23074.29,M548482954,0.0,0.0,0.0,0.0,"New York, USA",1,8.187609422250517,0,-2057.709999999999,0.0,0,1,0,5.574619271037543
1,PAYMENT,3823.08,C243575009,10382.0,6558.92,M777341499,0.0,0.0,0.0,0.0,"California, USA",1,36.824118666923525,0,-3823.08,0.0,0,1,0,21.16330830815181
1,PAYMENT,6737.2,C1454026445,624.0,0.0,M1378497201,0.0,0.0,0.0,0.0,"Texas, USA",0,1079.679487179487,0,-624.0,0.0,0,1,1,544.6881157379282
1,PAYMENT,9161.98,C892931811,11128.0,1966.02,M1577167234,0.0,0.0,0.0,0.0,"New York, USA",0,82.33267433501078,0,-9161.98,0.0,0,1,0,47.75968286812654
1,PAYMENT,1239.06,C1574873161,396386.0,395146.94,M1591916281,0.0,0.0,0.0,0.0,"Ontario, Canada",1,0.3125892438178946,0,-1239.0599999999977,0.0,0,1,0,1.047974250527613
1,PAYMENT,365.0,C600958416,319.0,0.0,M1884231057,0.0,0.0,0.0,0.0,"Ontario, Canada",0,114.42006269592476,0,-319.0,0.0,0,1,1,57.47270068152638
1,PAYMENT,5237.54,C1492875057,27105.0,21867.46,M333793193,0.0,0.0,0.0,0.0,"Texas, USA",1,19.32315071020107,0,-5237.540000000001,0.0,0,1,0,13.430729166921921
1,PAYMENT,2618.76,C1068945248,21867.46,19248.7,M937277082,0.0,0.0,0.0,0.0,"Victoria, Australia",0,11.97560210467974,0,-2618.7599999999984,0.0,0,1,0,7.8723707618304655
1,PAYMENT,339.82,C882646447,12076.0,11736.18,M234740890,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,2.814011262007287,0,-339.8199999999997,0.0,0,1,0,1.6515543787617786
1,PAYMENT,2731.37,C1586151649,17540.0,14808.63,M179294202,0.0,0.0,0.0,0.0,"Wales, UK",0,15.572234891676167,0,-2731.370000000001,0.0,0,1,0,9.751726042048247
1,PAYMENT,8364.73,C1767230265,81.0,0.0,M593103894,0.0,0.0,0.0,0.0,"Quebec, Canada",0,10326.827160493827,0,-81.0,0.0,0,1,1,5169.4331913552505
1,PAYMENT,6598.71,C727666004,16392.0,9793.29,M1601935322,0.0,0.0,0.0,0.0,"Wales, UK",1,40.255673499267935,0,-6598.709999999999,0.0,0,1,0,24.876545675886348
1,PAYMENT,4304.58,C414225167,10708.0,6403.42,M1803093683,0.0,0.0,0.0,0.0,"Scotland, UK",1,40.199663802764285,0,-4304.58,0.0,0,1,0,23.197588503773744
1,PAYMENT,2867.14,C975033189,943.0,0.0,M962287291,0.0,0.0,0.0,0.0,"New South Wales, Australia",0,304.0445387062566,0,-943.0,0.0,0,1,1,154.0855837450042
1,PAYMENT,2946.38,C628064884,0.0,0.0,M109069556,0.0,0.0,0.0,0.0,"Victoria, Australia",0,inf,0,0.0,0.0,0,1,1,inf
1,PAYMENT,507.12,C1389509050,87005.0,86497.88,M828326869,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,0.58286305384748,0,-507.11999999999534,0.0,0,1,0,0.6563763829154579
1,PAYMENT,3020.86,C1761217448,50361.0,47340.14,M1817789863,0.0,0.0,0.0,0.0,"Scotland, UK",1,5.998411469192431,0,-3020.8600000000006,0.0,0,1,0,5.173143496213072
1,PAYMENT,8948.03,C788905599,11137.0,2188.97,M1678709153,0.0,0.0,0.0,0.0,"British Columbia, Canada",0,80.3450659962288,0,-8948.03,0.0,0,1,0,46.61191129074646
1,PAYMENT,1084.9,C2059592603,13727.0,12642.1,M2016828666,0.0,0.0,0.0,0.0,"Quebec, Canada",1,7.9034020543454515,0,-1084.8999999999996,0.0,0,1,0,4.732440643566113
1,PAYMENT,9456.69,C1688782916,12642.1,3185.41,M1064154107,0.0,0.0,0.0,0.0,"Wales, UK",1,74.80315770322969,0,-9456.69,0.0,0,1,0,44.207010248933656
1,PAYMENT,5812.36,C1390301622,3185.41,0.0,M415565467,0.0,0.0,0.0,0.0,"Queensland, Australia",0,182.4681909079208,0,-3185.41,0.0,0,1,1,95.41691388583456
1,PAYMENT,2734.77,C1756207614,4511.0,1776.23,M1214133948,0.0,0.0,0.0,0.0,"New South Wales, Australia",1,60.62447350919974,0,-2734.77,0.0,0,1,0,32.28029213364323
1,PAYMENT,584.52,C712627377,15479.0,14894.48,M782228073,0.0,0.0,0.0,0.0,"Scotland, UK",1,3.7762129336520447,0,-584.5200000000004,0.0,0,1,0,2.308751614373504
1,PAYMENT,6113.14,C399373008,15629.0,9515.86,M391506011,0.0,0.0,0.0,0.0,"New York, USA",1,39.11408279480453,0,-6113.139999999999,0.0,0,1,0,23.95631375297335
1,PAYMENT,4419.04,C1423016050,52951.0,48531.96,M352776719,0.0,0.0,0.0,0.0,"Scotland, UK",1,8.345526996657286,0,-4419.040000000001,0.0,0,1,0,7.352890325157876
1,PAYMENT,4270.02,C1202042637,9516.0,5245.98,M1112527632,0.0,0.0,0.0,0.0,"Queensland, Australia",1,44.8720050441362,0,-4270.02,0.0,0,1,0,25.508888296602244
1,PAYMENT,3007.83,C440736059,49905.0,46897.17,M955324150,0.0,0.0,0.0,0.0,"California, USA",1,6.027111511872558,0,-3007.8300000000017,0.0,0,1,0,5.178116582165906
1,PAYMENT,1824.59,C1384563514,25138.0,23313.41,M1852661033,0.0,0.0,0.0,0.0,"Queensland, Australia",1,7.2582942159280766,0,-1824.59,0.0,0,1,0,4.942198722560048
1,PAYMENT,993.46,C1548946718,19448.0,18454.54,M1814423236,0.0,0.0,0.0,0.0,"California, USA",1,5.108288770053476,0,-993.4599999999992,0.0,0,1,0,3.2690799360472695
1,PAYMENT,1445.06,C207546206,10892.0,9446.94,M1218519094,0.0,0.0,0.0,0.0,"Quebec, Canada",1,13.26716856408373,0,-1445.0599999999995,0.0,0,1,0,7.673510164671995
