step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,location,transaction_success,balance_change_pct_orig,balance_change_pct_dest,net_balance_change_orig,net_balance_change_dest,is_large_transaction,transaction_type_numeric,is_balance_zero_after,fraud_risk_score
1,CASH_OUT,186447.51,C976827477,0.0,0.0,C1590550415,5862200.03,19169204.93,0.0,0.0,"Ontario, Canada",0,inf,3.180504060691358,0.0,13307004.9,0,1,1,inf
1,CASH_OUT,81029.86,C324112183,0.0,0.0,C288665596,105343.0,8496.61,0.0,0.0,"England, UK",0,inf,76.92002316243129,0.0,-96846.39,0,1,1,inf
1,CASH_OUT,139054.95,C2092709730,0.0,0.0,C1749186397,182538.03,277515.05,0.0,0.0,"England, UK",0,inf,76.1786187787827,0.0,94977.02,0,1,1,inf
1,CASH_OUT,154716.2,C980364771,0.0,0.0,C453211571,187433.0,3461666.05,0.0,0.0,"Ontario, Canada",0,inf,82.54480267615628,0.0,3274233.05,0,1,1,inf
1,CASH_OUT,53631.83,C1233595751,0.0,0.0,C757108857,83244.0,0.0,0.0,0.0,"Queensland, Australia",0,inf,64.42726202489068,0.0,-83244.0,0,1,1,inf
1,CASH_OUT,289645.52,C1446001495,0.0,0.0,C1023714065,871442.79,1412484.09,0.0,0.0,"New York, USA",0,inf,33.23746817619548,0.0,541041.3,1,1,1,inf
1,CASH_OUT,267148.82,C1261044180,0.0,0.0,C401424608,641975.35,1178808.14,0.0,0.0,"New York, USA",0,inf,41.613563511433895,0.0,536832.7899999999,1,1,1,inf
1,CASH_OUT,47913.58,C141110631,0.0,0.0,C240650537,51304.0,0.0,0.0,0.0,"Texas, USA",0,inf,93.39150943396228,0.0,-51304.0,0,1,1,inf
1,CASH_OUT,193605.38,C2029372696,0.0,0.0,C1971489295,249452.05,0.0,0.0,0.0,"Texas, USA",0,inf,77.6122625570726,0.0,-249452.05,0,1,1,inf
1,CASH_OUT,344464.4,C793293778,0.0,0.0,C766572210,1133312.56,0.0,0.0,0.0,"New York, USA",0,inf,30.394474759902067,0.0,-1133312.56,1,1,1,inf
1,CASH_OUT,169409.87,C888611662,0.0,0.0,C401424608,909124.16,1178808.14,0.0,0.0,"Queensland, Australia",0,inf,18.63440412803461,0.0,269683.97999999986,0,1,1,inf
1,CASH_OUT,25793.74,C1966355106,0.0,0.0,C476800120,215312.31,49864.36,0.0,0.0,"Quebec, Canada",0,inf,11.979686623584133,0.0,-165447.95,0,1,1,inf
1,CASH_OUT,114712.48,C599782425,0.0,0.0,C1209271652,145400.0,0.0,0.0,0.0,"Ontario, Canada",0,inf,78.89441540577717,0.0,-145400.0,0,1,1,inf
1,CASH_OUT,89038.75,C1233327519,0.0,0.0,C2083562754,189808.0,1186556.81,0.0,0.0,"Texas, USA",0,inf,46.90990369215207,0.0,996748.81,0,1,1,inf
1,CASH_OUT,1341.58,C1155769010,0.0,0.0,C557041912,80341.0,557537.26,0.0,0.0,"New South Wales, Australia",0,inf,1.669857233542027,0.0,477196.26,0,1,1,inf
1,CASH_OUT,44443.08,C269892014,0.0,0.0,C1590550415,6048647.54,19169204.93,0.0,0.0,"British Columbia, Canada",0,inf,0.7347606172470087,0.0,13120557.39,0,1,1,inf
1,CASH_OUT,34729.64,C1280641161,0.0,0.0,C1435804085,44853.0,96.88,0.0,0.0,"California, USA",0,inf,77.42991550175016,0.0,-44756.12,0,1,1,inf
1,CASH_OUT,105979.34,C489411441,0.0,0.0,C736709391,435962.9,46820.71,0.0,0.0,"Wales, UK",0,inf,24.309256590411703,0.0,-389142.19,0,1,1,inf
1,CASH_OUT,57794.61,C1141113940,0.0,0.0,C240650537,99217.58,0.0,0.0,0.0,"Ontario, Canada",0,inf,58.250372565023255,0.0,-99217.58,0,1,1,inf
1,CASH_OUT,15918.79,C1711185459,0.0,0.0,C1854778591,24553.0,0.0,0.0,0.0,"New South Wales, Australia",0,inf,64.83439905510528,0.0,-24553.0,0,1,1,inf
1,CASH_OUT,19162.08,C25936709,0.0,0.0,C885951223,60169.0,215851.28,0.0,0.0,"Victoria, Australia",0,inf,31.847097342485338,0.0,155682.28,0,1,1,inf
1,CASH_OUT,220691.42,C1123559518,0.0,0.0,C1590550415,6093090.62,19169204.93,0.0,0.0,"New South Wales, Australia",0,inf,3.6219947111175577,0.0,13076114.31,0,1,1,inf
1,CASH_OUT,9536.54,C649769713,0.0,0.0,C1060830840,49161.0,130747.56,0.0,0.0,"Texas, USA",0,inf,19.39858831187324,0.0,81586.56,0,1,1,inf
1,CASH_OUT,29784.06,C925150995,0.0,0.0,C920011586,63553.0,0.0,0.0,0.0,"Victoria, Australia",0,inf,46.86491589696789,0.0,-63553.0,0,1,1,inf
1,CASH_OUT,190445.51,C1760219993,0.0,0.0,C1360767589,203679.0,2107965.39,0.0,0.0,"British Columbia, Canada",0,inf,93.50277151792773,0.0,1904286.39,0,1,1,inf
1,CASH_OUT,57279.11,C1800649922,0.0,0.0,C824009085,127206.9,64106.18,0.0,0.0,"New York, USA",0,inf,45.02830428223626,0.0,-63100.72,0,1,1,inf
1,CASH_OUT,112086.81,C403547747,0.0,0.0,C1531333864,292728.0,55974.56,0.0,0.0,"Quebec, Canada",0,inf,38.29043002377634,0.0,-236753.44,0,1,1,inf
1,CASH_OUT,80311.89,C172215878,0.0,0.0,C434091818,87408.0,63112.23,0.0,0.0,"Victoria, Australia",0,inf,91.88162410763316,0.0,-24295.77,0,1,1,inf
1,CASH_OUT,151829.91,C873309260,0.0,0.0,C1023714065,1161088.31,1412484.09,0.0,0.0,"New York, USA",0,inf,13.076516979143474,0.0,251395.78000000003,0,1,1,inf
1,CASH_OUT,26004.52,C1112456099,0.0,0.0,C1225616405,52251.58,0.0,0.0,0.0,"Texas, USA",0,inf,49.76791132440397,0.0,-52251.58,0,1,1,inf
1,CASH_OUT,3146.16,C923083575,0.0,0.0,C1504109395,9471.0,593737.38,0.0,0.0,"Quebec, Canada",0,inf,33.218878682293315,0.0,584266.38,0,1,1,inf
1,CASH_OUT,296752.75,C589363823,0.0,0.0,C1531333864,404814.81,55974.56,0.0,0.0,"Victoria, Australia",0,inf,73.30580370812027,0.0,-348840.25,1,1,1,inf
1,CASH_OUT,191702.06,C2052457859,0.0,0.0,C985934102,272624.5,971418.91,0.0,0.0,"England, UK",0,inf,70.31725321825442,0.0,698794.41,0,1,1,inf
1,CASH_OUT,365510.05,C1299327689,0.0,0.0,C564160838,564572.76,1254956.07,0.0,0.0,"Ontario, Canada",0,inf,64.7409999022978,0.0,690383.31,1,1,1,inf
1,CASH_OUT,202332.08,C1408279755,0.0,0.0,C453211571,342149.2,3461666.05,0.0,0.0,"Queensland, Australia",0,inf,59.13562855035172,0.0,3119516.85,0,1,1,inf
1,CASH_OUT,55105.9,C2007486296,0.0,0.0,C932583850,317952.89,2719172.89,0.0,0.0,"British Columbia, Canada",0,inf,17.331466935243142,0.0,2401220.0,0,1,1,inf
1,CASH_OUT,171508.59,C1033348658,0.0,0.0,C1971489295,443057.43,0.0,0.0,0.0,"New York, USA",0,inf,38.71023898639957,0.0,-443057.43,0,1,1,inf
1,CASH_OUT,178439.26,C1634723627,0.0,0.0,C2083562754,278846.75,1186556.81,0.0,0.0,"New York, USA",0,inf,63.99187367254594,0.0,907710.06,0,1,1,inf
1,CASH_OUT,88834.86,C938463537,0.0,0.0,C985934102,464326.57,971418.91,0.0,0.0,"Queensland, Australia",0,inf,19.131978598597104,0.0,507092.34,0,1,1,inf
1,CASH_OUT,210370.09,C2121995675,0.0,0.0,C1170794006,1442298.03,22190.99,0.0,0.0,"California, USA",0,inf,14.585757286238549,0.0,-1420107.04,0,1,1,inf
1,CASH_OUT,36437.06,C2120063568,0.0,0.0,C1740000325,154606.0,1363368.51,0.0,0.0,"Wales, UK",0,inf,23.567688188039277,0.0,1208762.51,0,1,1,inf
1,CASH_OUT,82691.56,C1620409359,0.0,0.0,C248609774,657983.89,6453430.91,0.0,0.0,"British Columbia, Canada",0,inf,12.56741407453,0.0,5795447.0200000005,0,1,1,inf
1,CASH_OUT,338767.1,C691691381,0.0,0.0,C453211571,544481.28,3461666.05,0.0,0.0,"New South Wales, Australia",0,inf,62.21831905772775,0.0,2917184.77,1,1,1,inf
1,CASH_OUT,187728.59,C264978436,0.0,0.0,C1360767589,394124.51,2107965.39,0.0,0.0,"England, UK",0,inf,47.6317978803196,0.0,1713840.88,0,1,1,inf
1,CASH_OUT,271002.7,C500618423,0.0,0.0,C451111351,851368.24,3940085.21,0.0,0.0,"British Columbia, Canada",0,inf,31.831431719839586,0.0,3088716.97,1,1,1,inf
1,CASH_OUT,323105.08,C1458091526,0.0,0.0,C747464370,378299.67,1567434.81,0.0,0.0,"Scotland, UK",0,inf,85.40982338155358,0.0,1189135.14,1,1,1,inf
1,CASH_OUT,10782.94,C768776793,0.0,0.0,C796533847,100585.0,0.0,0.0,0.0,"England, UK",0,inf,10.72022667395735,0.0,-100585.0,0,1,1,inf
1,CASH_OUT,89962.11,C2018260103,0.0,0.0,C240650537,157012.19,0.0,0.0,0.0,"British Columbia, Canada",0,inf,57.29625833510125,0.0,-157012.19,0,1,1,inf
1,CASH_OUT,101940.14,C1393828949,0.0,0.0,C357863579,105362.0,92307.65,0.0,0.0,"British Columbia, Canada",0,inf,96.75228260663236,0.0,-13054.350000000006,0,1,1,inf
1,CASH_OUT,163100.34,C1088417975,0.0,0.0,C401424608,1078534.03,1178808.14,0.0,0.0,"Queensland, Australia",0,inf,15.122410184869178,0.0,100274.10999999988,0,1,1,inf
1,CASH_OUT,136030.66,C2036775591,0.0,0.0,C757108857,136875.83,0.0,0.0,0.0,"New York, USA",0,inf,99.38252794521868,0.0,-136875.83,0,1,1,inf
1,CASH_OUT,68912.23,C1620529408,0.0,0.0,C1688019098,237326.8,97263.78,0.0,0.0,"New York, USA",0,inf,29.036851295344647,0.0,-140063.02,0,1,1,inf
1,CASH_OUT,73464.06,C307488715,0.0,0.0,C1789550256,444779.0,4619798.56,0.0,0.0,"Queensland, Australia",0,inf,16.51698034304677,0.0,4175019.56,0,1,1,inf
1,CASH_OUT,106117.28,C758572926,0.0,0.0,C476402209,234216.94,51513.44,0.0,0.0,"Queensland, Australia",0,inf,45.307260866784446,0.0,-182703.5,0,1,1,inf
1,CASH_OUT,71991.42,C990679445,0.0,0.0,C557041912,81682.58,557537.26,0.0,0.0,"California, USA",0,inf,88.13558533533097,0.0,475854.68,0,1,1,inf
1,CASH_OUT,91379.93,C913065088,0.0,0.0,C401424608,1241634.38,1178808.14,0.0,0.0,"British Columbia, Canada",0,inf,7.359648820291204,0.0,-62826.23999999999,0,1,1,inf
1,CASH_OUT,26759.05,C746280996,0.0,0.0,C1360767589,581853.1,2107965.39,0.0,0.0,"British Columbia, Canada",0,inf,4.598935710748984,0.0,1526112.29,0,1,1,inf
1,CASH_OUT,128487.35,C50503805,0.0,0.0,C747464370,701404.75,1567434.81,0.0,0.0,"New York, USA",0,inf,18.318574261152357,0.0,866030.06,0,1,1,inf
1,CASH_OUT,252908.87,C1557989809,0.0,0.0,C33524623,919763.4,1517262.16,0.0,0.0,"Ontario, Canada",0,inf,27.497166119025827,0.0,597498.7599999999,1,1,1,inf
1,CASH_OUT,64489.64,C146874094,0.0,0.0,C1297685781,398424.59,16997.22,0.0,0.0,"Ontario, Canada",0,inf,16.186159594215805,0.0,-381427.37,0,1,1,inf
1,CASH_OUT,171369.73,C2123222442,0.0,0.0,C451111351,1122370.94,3940085.21,0.0,0.0,"England, UK",0,inf,15.26854660011066,0.0,2817714.27,0,1,1,inf
1,CASH_OUT,71532.24,C2082351661,2101.19,0.0,C1810132623,74956.0,97128.19,0.0,0.0,"British Columbia, Canada",0,3404.368000989916,95.43230695341268,-2101.19,22172.19,0,1,1,1758.0760652703418
1,CASH_OUT,61159.51,C859690270,0.0,0.0,C476402209,340334.22,51513.44,0.0,0.0,"California, USA",0,inf,17.97042624746933,0.0,-288820.78,0,1,1,inf
1,CASH_OUT,12401.9,C1389774257,0.0,0.0,C1096283470,349763.0,0.0,0.0,0.0,"Ontario, Canada",0,inf,3.5458010138293647,0.0,-349763.0,0,1,1,inf
1,CASH_OUT,32702.61,C553759818,0.0,0.0,C75457651,253053.0,31469.78,0.0,0.0,"New York, USA",0,inf,12.923225569347132,0.0,-221583.22,0,1,1,inf
1,CASH_OUT,2806.0,C2101527076,2806.0,0.0,C1007251739,26202.0,0.0,1.0,0.0,"New York, USA",1,100.0,10.709106175101136,-2806.0,-26202.0,0,1,1,155.67527011114845
1,CASH_OUT,280877.92,C1544614339,2188.97,0.0,C1297685781,462914.23,16997.22,0.0,0.0,"Quebec, Canada",0,12831.510710516815,60.67601767178339,-2188.97,-445917.01,1,1,1,6478.196831840832
1,CASH_OUT,102153.86,C2015301874,1776.23,0.0,C1335050193,230676.07,353532.56,0.0,0.0,"England, UK",0,5751.1617301813385,44.284550191964,-1776.23,122856.49,0,1,1,2909.39900687526
1,CASH_OUT,369989.2,C1936550492,9515.86,0.0,C1789550256,518243.06,4619798.56,0.0,0.0,"Wales, UK",0,3888.132023800266,71.3929869123573,-9515.86,4101555.5,1,1,1,2022.0511136910816
1,CASH_OUT,215338.28,C594651850,0.0,0.0,C75457651,285755.61,31469.78,0.0,0.0,"New South Wales, Australia",0,inf,75.35749866818013,0.0,-254285.83,0,1,1,inf
1,CASH_OUT,65521.42,C1532139270,0.0,0.0,C920011586,93337.06,0.0,0.0,0.0,"England, UK",0,inf,70.19871849402584,0.0,-93337.06,0,1,1,inf
1,CASH_OUT,116977.58,C1677568775,0.0,0.0,C1740000325,191043.06,1363368.51,0.0,0.0,"Ontario, Canada",0,inf,61.23100205786067,0.0,1172325.45,0,1,1,inf
1,CASH_OUT,262392.36,C2069500590,0.0,0.0,C2083562754,457286.01,1186556.81,0.0,0.0,"Wales, UK",0,inf,57.38036026949524,0.0,729270.8,1,1,1,inf
1,CASH_OUT,51121.05,C1431556341,0.0,0.0,C1740000325,308020.64,1363368.51,0.0,0.0,"Texas, USA",0,inf,16.596631316654626,0.0,1055347.87,0,1,1,inf
1,CASH_OUT,202624.59,C452364286,0.0,0.0,C985934102,1056495.21,971418.91,0.0,0.0,"Scotland, UK",0,inf,19.17894071663609,0.0,-85076.29999999993,0,1,1,inf
1,CASH_OUT,118235.16,C350069300,0.0,0.0,C1335050193,332829.93,353532.56,0.0,0.0,"Scotland, UK",0,inf,35.52419699754767,0.0,20702.630000000005,0,1,1,inf
1,CASH_OUT,118056.71,C1060703587,0.0,0.0,C757108857,272906.49,0.0,0.0,0.0,"New York, USA",0,inf,43.259033524633296,0.0,-272906.49,0,1,1,inf
1,CASH_OUT,58820.08,C594858858,0.0,0.0,C1360767589,1107573.06,2107965.39,0.0,0.0,"Victoria, Australia",0,inf,5.310717832013719,0.0,1000392.33,0,1,1,inf
1,CASH_OUT,302693.14,C140404585,18454.54,0.0,C1688019098,306239.03,97263.78,0.0,0.0,"Victoria, Australia",0,1640.209617795946,98.8421168915014,-18454.54,-208975.25000000003,1,1,1,904.1227465042012
1,CASH_OUT,410201.89,C1279740095,21448.0,0.0,C1750905143,61613.0,424250.45,0.0,0.0,"Quebec, Canada",0,1912.541449086162,665.7716553324785,-21448.0,362637.45,1,1,1,1336.041345236772
1,CASH_OUT,40684.97,C1985938863,10782.14,0.0,C1291286504,49530.0,66575.5,0.0,0.0,"British Columbia, Canada",0,377.3366882641109,82.14207550979205,-10782.14,17045.5,0,1,1,234.38954670647016
1,CASH_OUT,106267.21,C487416600,0.0,0.0,C476800120,241106.05,49864.36,0.0,0.0,"Quebec, Canada",0,inf,44.07488323084386,0.0,-191241.69,0,1,1,inf
1,CASH_OUT,373068.26,C1047934137,20034.0,0.0,C1286084959,1427960.73,2107778.11,0.0,0.0,"Ontario, Canada",0,1862.1756014774885,26.125946754852286,-20034.0,679817.3799999999,1,1,1,986.7913093784814
1,CASH_OUT,147804.02,C1086849943,66.14,0.0,C1182461167,158919.0,23508.22,0.0,0.0,"Quebec, Canada",0,223471.45449047477,93.00588350039956,-66.14,-135410.78,0,1,1,111799.12372418294
1,CASH_OUT,145944.67,C177104018,24376.0,0.0,C1123629720,222.0,46393.85,0.0,0.0,"Queensland, Australia",0,598.7228011158517,65740.84234234235,-24376.0,46171.85,0,1,1,33186.46359103501
1,CASH_OUT,95636.49,C1979055448,0.0,0.0,C1740000325,359141.7,1363368.51,0.0,0.0,"Victoria, Australia",0,inf,26.629180070150586,0.0,1004226.81,0,1,1,inf
1,CASH_OUT,195314.34,C934740803,0.0,0.0,C2083562754,491226.48,1186556.81,0.0,0.0,"Queensland, Australia",0,inf,39.760547924859424,0.0,695330.3300000001,0,1,1,inf
1,CASH_OUT,227478.01,C1394010463,25743.78,0.0,C1590550415,16428780.87,19169204.93,0.0,0.0,"California, USA",0,883.6231897569045,1.3846311044016015,-25743.78,2740424.0600000005,0,1,1,468.50393548452746
1,CASH_OUT,227768.63,C1445424568,1011466.31,783697.68,C1023714065,530123.48,1412484.09,0.0,0.0,"England, UK",1,22.518657096942757,42.96520312588305,-227768.63,882360.6100000001,0,1,0,58.77517212230727
1,CASH_OUT,172986.7,C1374217958,783697.68,610710.98,C33524623,686295.71,1517262.16,0.0,0.0,"California, USA",1,22.07314177579293,25.205854776507348,-172986.70000000007,830966.45,0,1,0,43.41133703096893
1,CASH_OUT,20128.0,C1118430673,20128.0,0.0,C339924917,6268.0,12145.85,1.0,0.0,"Queensland, Australia",1,100.0,321.12316528398213,-20128.0,5877.85,0,1,1,312.862150087101
1,CASH_OUT,213922.13,C1768127248,16418.22,0.0,C1234776885,431956.63,2025098.66,0.0,0.0,"Scotland, UK",0,1302.9556797265475,49.52398346102478,-16418.22,1593142.0299999998,0,1,1,700.6904619627533
1,CASH_OUT,83859.59,C119112899,0.0,0.0,C1590550415,16387548.36,19169204.93,0.0,0.0,"New South Wales, Australia",0,inf,0.5117274906397286,0.0,2781656.5700000003,0,1,1,inf
1,CASH_OUT,33269.25,C375074687,0.0,0.0,C1629911510,111389.13,15375.37,0.0,0.0,"New South Wales, Australia",0,inf,29.867591209303814,0.0,-96013.76,0,1,1,inf
1,CASH_OUT,51749.94,C1429616542,0.0,0.0,C297927961,62470.0,132842.64,0.0,0.0,"Queensland, Australia",0,inf,82.8396670401793,0.0,70372.64000000001,0,1,1,inf
1,CASH_OUT,86410.3,C662666707,0.0,0.0,C1023714065,757892.11,1412484.09,0.0,0.0,"California, USA",0,inf,11.401398544708428,0.0,654591.9800000001,0,1,1,inf
1,CASH_OUT,10856.63,C1821100643,0.0,0.0,C1740000325,217845.38,1363368.51,0.0,0.0,"Ontario, Canada",0,inf,4.983640231433872,0.0,1145523.13,0,1,1,inf
1,CASH_OUT,161613.93,C593768538,0.0,0.0,C1789550256,402063.39,4619798.56,0.0,0.0,"New York, USA",0,inf,40.19613175922333,0.0,4217735.17,0,1,1,inf
1,CASH_OUT,244361.81,C1191864687,0.0,0.0,C33524623,859282.41,1517262.16,0.0,0.0,"British Columbia, Canada",0,inf,28.43789272958584,0.0,657979.7499999999,1,1,1,inf
1,CASH_OUT,108600.78,C690822257,0.0,0.0,C1810132623,146488.24,97128.19,0.0,0.0,"New South Wales, Australia",0,inf,74.13617639204348,0.0,-49360.04999999999,0,1,1,inf
1,CASH_OUT,377520.94,C726212590,0.0,0.0,C1789550256,563677.32,4619798.56,0.0,0.0,"England, UK",0,inf,66.97465493200968,0.0,4056121.24,1,1,1,inf
1,CASH_OUT,60758.42,C1058822905,0.0,0.0,C1318822808,155911.68,500631.71,0.0,0.0,"Queensland, Australia",0,inf,38.96976801224898,0.0,344720.03,0,1,1,inf
1,CASH_OUT,86204.31,C475394679,0.0,0.0,C1789550256,941198.26,4619798.56,0.0,0.0,"New York, USA",0,inf,9.15899589529628,0.0,3678600.3,0,1,1,inf
1,CASH_OUT,1234.0,C1574615832,0.0,0.0,C1983025922,29906.0,7550.03,0.0,0.0,"Texas, USA",0,inf,4.126262288503979,0.0,-22355.97,0,1,1,inf
1,CASH_OUT,18288.91,C1049590050,0.0,0.0,C1286084959,858090.28,2107778.11,0.0,0.0,"Queensland, Australia",0,inf,2.1313503283127737,0.0,1249687.8299999998,0,1,1,inf
1,CASH_OUT,248979.22,C1662592920,0.0,0.0,C33524623,1103644.22,1517262.16,0.0,0.0,"Wales, UK",0,inf,22.559735781518437,0.0,413617.94,1,1,1,inf
1,CASH_OUT,126774.5,C1357686726,0.0,0.0,C1234776885,1242496.63,2025098.66,0.0,0.0,"British Columbia, Canada",0,inf,10.203206748335408,0.0,782602.03,0,1,1,inf
1,CASH_OUT,38428.19,C1491522744,0.0,0.0,C1568059495,43524.89,122750.49,0.0,0.0,"Scotland, UK",0,inf,88.29014846447632,0.0,79225.6,0,1,1,inf
1,CASH_OUT,109732.52,C501608687,0.0,0.0,C1816757085,8244985.62,10681238.79,0.0,0.0,"Ontario, Canada",0,inf,1.3309000774218451,0.0,2436253.169999999,0,1,1,inf
1,CASH_OUT,17851.54,C929706284,0.0,0.0,C824208363,32353.0,0.0,0.0,0.0,"California, USA",0,inf,55.177386950205545,0.0,-32353.0,0,1,1,inf
1,CASH_OUT,5223.97,C42820240,0.0,0.0,C1122805102,10429.69,23568.91,0.0,0.0,"California, USA",0,inf,50.08749061573259,0.0,13139.22,0,1,1,inf
1,CASH_OUT,63807.17,C1822434669,0.0,0.0,C2083562754,558216.18,1186556.81,0.0,0.0,"Wales, UK",0,inf,11.430548286866207,0.0,628340.63,0,1,1,inf
1,CASH_OUT,406297.68,C1592840862,0.0,0.0,C985934102,882606.73,971418.91,0.0,0.0,"New York, USA",0,inf,46.03382981228797,0.0,88812.18000000005,1,1,1,inf
1,CASH_OUT,431381.17,C1076202543,40481.0,0.0,C306206744,55566.0,3554299.27,0.0,0.0,"British Columbia, Canada",0,1065.638620587436,776.3401540510384,-40481.0,3498733.27,1,1,1,970.2949058076822
1,CASH_OUT,213490.87,C1907241392,75550.57,0.0,C1971489295,508139.13,0.0,0.0,0.0,"New York, USA",0,282.5800917186991,42.014255032868654,-75550.57,-508139.13,0,1,1,186.69851207561445
